Title,Sentiment Score
Bitcoin Forms Bullish On-Chain Signal That Led To 200% Price Rally Last Time,1.0
Sitdown Sunday: A Bitcoin mine moved to a small Texas town. Then people started getting sick,0.5
Coinbase Sounds The Alarm: Crypto Market Rollercoaster To Persist,1.0
"No Bail For Tornado Cash Dev Alexey Pertsev, Dutch Court Rules",1.0
Hunting for AI bots? These four words could do the trick,1.0
"Bitcoin hits $60,000 as Trump shooting boosts re-election odds",1.0
What are Crypto Futures? how do they work?,1.0
Is Cryptocurrency ETF IBIT a Buy?,1.0
Why Bitcoin and Crypto Stocks Soared or Slumped in the First Half of 2024,1.0
"Bitcoin surges and reclaims $60,000 level after shooting attack on Trump",0.0
Bitcoin Dominance Set to Surge: Analyst Predicts Major Market Shift,1.0
"Michael Saylor Makes Epic Bitcoin Statement as BTC Price Hits $60,000 By U.Today",1.0
Is Bitcoin a Millionaire Maker?,1.0
400% Bitcoin (BTC) Surge: Can It Happen Again?,1.0
Bitcoin Whales Unleash Crazy $4.26 Billion Shopping Spree,1.0
"$3,540,000,000 in Bitcoin (BTC) Moved to Crypto Exchanges in Just One Month, According to Analyst",1.0
Reviewing Bitcoin Depot (NASDAQ:BTM) & Mogo (NASDAQ:MOGO),1.0
"Michael Saylor Makes Epic Bitcoin Statement as BTC Price Hits $60,000",1.0
US Bitcoin spot ETFs attract over $1 billion in net inflows in a week despite bearish market sentiment,0.0
Crypto Hiring: Schwab veteran joins Bitcoin-focused platform,1.0
Mt. Gox Bitcoin Billions Are Being Repaid—How We Got Here,1.0
Bitcoin Bottom Signal: German Government Runs Out Of BTC To Sell,1.0
"German Government Now Holds Less Than 10K BTC, Iran Proposes to Link All BRICS Payment Systems, and More — Week in Review",1.0
What’s next for Bitcoin price now that German gov't BTC balance hits zero?,0.0
Janet Yellen Quietly Admits Serious U.S. Dollar Collapse Fears As Trump Primes Bitcoin For A $4 Trillion Price Surge,0.0
Bitcoin breaks $60k: Will $88k by September be the next BTC milestone?,0.0
"Bitcoin Price Action Pointing to Further Downside, Says Crypto Analyst Justin Bennett – Here Are His Targets",1.0
"Bitcoin rises back above $60,000 as Trump’s re-election odds hit ATH on Polymarket post-shooting",1.0
"Author Jeff Booth: ‘Relative to Bitcoin, All Prices Are Falling and Will Forever’",1.0
Bitdeer Technologies (NASDAQ:BTDR): Taking Bitcoin Mining to the Next Level,1.0
Trump to Speak at Bitcoin Conference Despite Assassination Attempt,1.0
Bitcoin rebounds to $60k as whales add $4B to holdings: Trump effect?,1.0
Bitcoin Price Climbs and Meme Coins Spike After Trump Attacked at Rally,1.0
Bitcoin rises as Trump shooting seen increasing re-election odds,1.0
"Altcoin Market Capitalization Defends $850 Billion Support, Next Resistance at $1.2 Trillion",1.0
"Bitcoin Price Taps $60,000 And Meme Coins Soar After Trump’s Assassination Attempt At Pennsylvania Rally",1.0
