Title,Sentiment Score
Nach Kurssturz - Krypto-Experte: „Bitcoin ist im Moment im Angebot“,1.0
Nach Kurssturz - Krypto-Experte: „Bitcoin ist im Moment im Angebot“,1.0
"75% Of Bitcoin Hasn't Moved In Over 6 Months, Signaling Strong HODLing Trend",1.0
Grayscale Bitcoin Trust (NYSEARCA:GBTC) Shares Gap Up to $45.50,1.0
iShares Bitcoin Trust (NASDAQ:IBIT) Shares Gap Up to $32.50,1.0
ProShares Bitcoin Strategy ETF (NYSEARCA:BITO) Shares Gap Up to $18.56,1.0
Fidelity Wise Origin Bitcoin Fund (NYSEARCA:FBTC) Shares Gap Up to $49.88,1.0
iShares Bitcoin Trust (NYSEARCA:IBIT) Shares Gap Up to $32.50,1.0
Bitcoin at a crossroads – Miner capitulation vs signs of market stability,0.0
2x Bitcoin Strategy ETF (NYSEARCA:BITX) Shares Gap Up to $25.42,1.0
Michael Saylor Stuns With Bitcoin Statement Amid BTC Price Pause,1.0
Satoshi Nakamoto's Historic Bitcoin Milestone Turns 16: Details,1.0
"Bitcoin (BTC) $60,000 Reached: 3 Levels to Watch",1.0
BlackRock’s ETFs surpass Grayscale’s as Bitcoin Dogs prepares to list on three exchanges,1.0
"Bitcoin Miners Shifting to Artificial Intelligence and High-Performance Computing, According to VanEck Analysts",1.0
"As Bitcoin’s next move remains uncertain, what past trends suggest",1.0
Bitcoin holds strong above $59K: Time for a rally to $63.7K?,1.0
Bitcoin vs Ethereum – Which has the more bullish outlook for the month?,1.0
"'Rich Dad, Poor Dad' Author Kiyosaki Warns to Move Your Money to Bitcoin",1.0
Bitcoin at a crossroads – Miner capitulation vs signs of market stability,0.0
Bitcoin.org celebra 16 años: Datos clave que debes saber,1.0
Bitcoin vs Ethereum – Which has the more bullish outlook for the month?,1.0
"Bitcoin Depot Inc. (NASDAQ:BTM) to Post FY2024 Earnings of $0.02 Per Share, Noble Financial Forecasts",1.0
Why Bitcoin’s price outlook remains bearish despite $63K prediction,0.0
¿Qué es la wallet Trezor y cómo funciona?,1.0
"Bitcoin podría llegar a máximos históricos en noviembre o diciembre, sugiere analista",1.0
Un defensor de Bitcoin se encargará de la transición si Trump gana las elecciones,1.0
Did Ethereum ETFs help BlackRock surpass Grayscale’s holdings?,1.0
"Trader Says Bitcoin and Crypto Witnessing Final Weeks of Pain, Predicts Big Breakout for Altcoin Market",1.0
Métricas sugieren que el bear market de criptomonedas podría ser una amenaza lejana,2.0
Bitcoin exchange reserves drop to 2020 lows: What it means for BTC,1.0
Bitcoin mining is a ‘survival game’ at this point; halving didn’t do any favors,0.0
"Resumen LatAm: Bybit obtiene licencia en Argentina, El Salvador construirá Ciudad Bitcoin, y más",1.0
Americans Under 40 Forcing Both Political Parties To ‘Collapse’ Into Bitcoin: Pantera Capital CEO Dan Morehead,1.0
‘Smart Money’ Investors Accumulating One OG Ethereum Ecosystem Altcoin: Defi Veteran Arthur Cheong,1.0
"“It’s Still My View That Solana Is the Fastest Horse in Crypto”, Say CEO of Crypto Hedge Fund Asymmetric",1.0
"‘Solana Is Really Blowing Out All the Metrics Versus Other Chains Right Now’, Says Real Vision CEO",1.0
DeFi Altcoin Curve (CRV) Outpaces Crypto Market and Surges 30% This Week Amid Massive Inflation Rate Cut,1.0
"Elon Musk Unveils Underlying Cause of Inflation, Says He’s Willing To Be Part of Government Efficiency Commission",1.0
Toncoin’s bullish odds – Addressing if profit-taking and distribution will affect it,1.0
dogwifhat’s investor interest falls: Will this delay WIF’s recovery?,1.0
Ethereum at crucial $2.6k support – Can ETH bears beat the bulls?,1.0
HC Wainwright Cuts Stronghold Digital Mining (NASDAQ:SDIG) Price Target to $4.00,1.0
Canaan (NASDAQ:CAN) Given “Buy” Rating at HC Wainwright,1.0
"La stablecoin PYUSD de PayPal se acerca a los $1,000 millones, tras integración con SOL",1.0
Iris Energy (NASDAQ:IREN) Trading Up 4.1%,1.0
"SG Americas Securities LLC Has $860,000 Position in TeraWulf Inc. (NASDAQ:WULF)",1.0
Gryphon Digital Mining (NASDAQ:GRYP) Rating Reiterated by HC Wainwright,1.0
Circle CEO Jeremy Allaire on Crypto’s Role in the 2024 U.S. Presidential Election,1.0
This Week on Crypto Twitter: Degens Jump on Trump Word Bingo,1.0
Shark Tank Star Kevin O’Leary Lays Out the Blueprint for Crypto Mass Adoption,1.0
XRP Volume Surges Almost 235% as Ripple Whales Fill Their Bags,1.0
CompoSecure (NASDAQ:CMPO) Trading Down 2.2% After Insider Selling,1.0
"Adam Joseph Lowe Sells 45,000 Shares of CompoSecure, Inc. (NASDAQ:CMPO) Stock",1.0
RCOF Leads as Solana and Toncoin Whales Aggressively Accumulate Altcoins: What Are They Buying?,1.0
La CEO de Trust Wallet y su director de productos hablan sobre el futuro de la autocustodia,1.0
Cipher Mining (NASDAQ:CIFR) Stock Price Up 4.4% Following Analyst Upgrade,1.0
Александр Невзоров: Трусость - форма согласия. Ален Делон. Курская область. Революция- все решают отщепенцы. Метро. (2024-18-08),1.0
"Ксения Ларина: Курская область: беженцы, комендатура, срочники и рыболовные сети для «наших мальчиков» / @xlarina (2024-18-08)",1.0
Ibovespa vai renovar máximas e dólar seguirá em queda? Confira na análise técnica,1.0
Ce que la chute récente des marchés financiers dit… et ne dit pas,1.0
Trump aggiorna la ricetta neocon e punta sul Bitcoin,1.0
"Mastercard macht Crypto ""Supermarkt-tauglich""",1.0
"It Has Never Been Less Profitable to Mine Bitcoin, JPMorgan Finds",1.0
"Crypto Bot � �������� � ��� ��� �������, ������ �����������, �������??",1.0
Bitcoin Sidechain Creators Roll Out New Enhanced Version BitVM2,1.0
Nasdaq Halts Plans for Bitcoin and Ethereum Options ETFs After Initial Filings,1.0
CoinGlass Data Reveals that Bitcoin Has Room to Fall Based on Open Interest,1.0
What does Bitcoin smell like? AI startup wants to ‘teleport’ digital scents - Cointelegraph,0.5
